name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
11355,2022-08-29,29.7,23.7,26.2,31.8,23.7,26.8,20.7,72.6,0,0,0,,0,0,41.5,29.5,174.8,1019.1,62.4,16,214.6,18.5,8,30,2022-08-29T06:19:18,2022-08-29T19:32:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-08-30,30.4,23.7,26.6,33.5,23.7,27.5,20.8,71.6,1.071,100,8.33,rain,0,0,52.6,30.9,189.7,1012,57.1,15.9,229.7,19.9,8,60,2022-08-30T06:20:17,2022-08-30T19:30:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-08-31,29.4,22.4,25.5,28.4,22.4,25.3,14.6,54.9,0.308,100,8.33,rain,0,0,38.9,30.4,297.8,1008.7,46.4,15.9,212.7,18.3,8,10,2022-08-31T06:21:16,2022-08-31T19:29:12,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-01,29.9,22,25.7,28.4,22,25.3,9.4,37.2,0,0,0,,0,0,40.7,24.7,295.9,1013.1,12.2,16,247.8,21.5,8,10,2022-09-01T06:22:14,2022-09-01T19:27:36,0.19,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-02,25.2,17.1,21.2,25.2,17.1,21.2,11.1,52.8,0,0,0,,0,0,29.5,20.4,62,1023.2,29.3,16,232.8,20,8,10,2022-09-02T06:23:13,2022-09-02T19:25:59,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-03,27.3,19.2,22.6,27.5,19.2,22.6,15.2,63.7,0,0,0,,0,0,25.9,16,132.3,1024.2,70.2,16,200.7,17.4,6,10,2022-09-03T06:24:11,2022-09-03T19:24:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-04,31.2,22.6,25.6,31.8,22.6,26,18.5,65.5,0,0,0,,0,0,22.7,19.4,203.2,1019.6,78.9,16,174.8,15,7,60,2022-09-04T06:25:10,2022-09-04T19:22:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-05,29.6,23.1,25.5,30.4,23.1,25.9,19.8,71.7,0.258,100,12.5,rain,0,0,38.9,23.1,164.4,1018.1,81.2,15.9,116,10.1,5,30,2022-09-05T06:26:09,2022-09-05T19:21:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-06,24.4,20.2,22.3,24.4,20.2,22.3,19.7,85,26.43,100,79.17,rain,0,0,40.7,22,104.2,1015.8,98.4,11.7,22.6,1.8,1,30,2022-09-06T06:27:07,2022-09-06T19:19:26,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-07,22.8,19.1,20.8,22.8,19.1,20.8,16.2,75.5,0,0,0,,0,0,42.1,27.5,48.4,1015.4,96.5,15,67.7,5.7,3,10,2022-09-07T06:28:06,2022-09-07T19:17:46,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F6107,F8726,KNYC,72503014732"
11355,2022-09-08,25,18.7,21.7,25,18.7,21.7,13.8,61.8,0,0,0,,0,0,33.5,20.9,48.2,1013.1,56.7,16,224.5,19.2,8,10,2022-09-08T06:29:04,2022-09-08T19:16:07,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-09,26,17.5,21.6,26,17.5,21.6,13,60.1,0,0,0,,0,0,31.7,18,61.6,1017.7,17.9,16,227.8,19.7,7,10,2022-09-09T06:30:03,2022-09-09T19:14:27,0.47,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-10,29.2,19.4,23.6,27.7,19.4,23.4,13.1,54.7,0,0,0,,0,0,22,15.1,227,1022.9,44.7,16,227.9,19.6,8,10,2022-09-10T06:31:01,2022-09-10T19:12:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-11,24.7,20,22.4,24.7,20,22.4,17.2,73.1,4.26,100,41.67,rain,0,0,28.1,13.5,163.9,1019.9,92.9,14.1,54.8,4.8,2,10,2022-09-11T06:32:00,2022-09-11T19:11:06,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-12,26.5,20.3,23,26.5,20.3,23,19.5,81.4,9.825,100,29.17,rain,0,0,24.8,16,56.4,1010.6,87.8,12.9,141.1,12,6,30,2022-09-12T06:32:58,2022-09-12T19:09:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-09-13,28.7,21.3,24.7,30.5,21.3,25,18.7,71.9,40.596,100,33.33,rain,0,0,46.4,29.1,221,1007.3,77.3,14.4,127.1,11,5,60,2022-09-13T06:33:57,2022-09-13T19:07:44,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-09-14,26.9,18.2,22.8,26.8,18.2,22.8,12.2,51.7,0,0,0,,0,0,38.9,22.7,294.4,1013.3,23.2,16,220.7,19,7,10,2022-09-14T06:34:55,2022-09-14T19:06:03,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-09-15,24,18.4,21.2,24,18.4,21.2,8.5,45.5,0,0,0,,0,0,44.5,30.8,330.3,1019.9,27.8,16,230.5,19.9,8,10,2022-09-15T06:35:54,2022-09-15T19:04:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-09-16,24.8,14.6,19.6,24.8,14.6,19.6,6,42.5,0,0,0,,0,0,15.8,12.6,354.7,1021.8,39.4,16,207.2,18,7,10,2022-09-16T06:36:53,2022-09-16T19:02:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-09-17,22.9,18.3,20.6,22.9,18.3,20.6,12.5,60,0,0,0,,0,0,37.1,16.5,86.8,1023.7,71.7,16,202.6,17.4,7,10,2022-09-17T06:37:52,2022-09-17T19:00:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-18,28.5,19.9,24,28.5,19.9,24,15.3,59.9,0,0,0,,0,0,42.5,22.7,227.7,1017.8,49.8,16,198.1,17.2,7,10,2022-09-18T06:38:51,2022-09-18T18:59:17,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-19,29.2,22.3,24.6,29.1,22.3,24.6,16,59.7,1.897,100,8.33,rain,0,0,57.2,30.6,240.2,1012.6,70.2,15.7,134.7,11.5,7,30,2022-09-19T06:39:50,2022-09-19T18:57:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-20,25.7,20.8,23.1,25.7,20.8,23.1,14.9,60.9,0,0,0,,0,0,47.9,26.8,300.7,1011.6,46.5,16,206.1,17.9,8,10,2022-09-20T06:40:49,2022-09-20T18:55:54,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-21,26.5,18,21.9,26.5,18,21.9,14.1,62.1,0,0,0,,0,0,28.1,20.3,234.5,1012.8,38.4,16,213,18.5,7,10,2022-09-21T06:41:48,2022-09-21T18:54:12,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-22,24.4,16,20.7,24.4,16,20.7,14.1,66.7,6.296,100,29.17,rain,0,0,55.7,34.8,278.6,1004.2,70.5,15.6,70.7,6.2,4,30,2022-09-22T06:42:47,2022-09-22T18:52:31,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-23,17.9,11.5,14.3,17.9,11.5,14.3,3,48.2,0,0,0,,0,0,54.4,35.7,317.8,1012.2,15.2,16,219.6,18.9,7,10,2022-09-23T06:43:47,2022-09-23T18:50:49,0.93,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-24,21.2,10.3,15.5,21.2,10.3,15.5,3.7,46.5,0,0,0,,0,0,47.5,24.1,295.2,1015,32,16,201.2,17.5,7,10,2022-09-24T06:44:46,2022-09-24T18:49:08,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-25,23.9,16.1,18.8,23.9,16.1,18.8,11,61.1,17.418,100,12.5,rain,0,0,56.3,22.3,208.8,1007.3,79.5,15.3,85.2,7.3,4,10,2022-09-25T06:45:46,2022-09-25T18:47:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-26,23.6,15.4,19.6,23.6,15.4,19.6,10.8,59.8,1.519,100,4.17,rain,0,0,47.8,28,231.4,1005.3,48.1,16,185.4,16,8,30,2022-09-26T06:46:46,2022-09-26T18:45:45,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-27,20.9,16.9,18.9,20.9,16.9,18.9,6.9,45.7,0,0,0,,0,0,40.7,22.5,253.6,1010.8,58,16,199.4,17,7,10,2022-09-27T06:47:46,2022-09-27T18:44:04,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-28,20.9,12.6,17.3,20.9,12.6,17.3,7.7,54,0,0,0,,0,0,37.4,21.9,299.4,1018.7,42.3,16,187.2,16,7,10,2022-09-28T06:48:46,2022-09-28T18:42:24,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-29,18.9,13.2,16,18.9,13.2,16,6.6,53.9,0,0,0,,0,0,40,26.9,20.2,1026.7,53.2,16,199.2,17.2,8,10,2022-09-29T06:49:47,2022-09-29T18:40:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-09-30,16.9,11.8,14.6,16.9,11.8,14.6,6.8,59.9,0,0,0,,0,0,33.8,23.2,47.3,1025.3,82.5,16,106.7,9.2,4,10,2022-09-30T06:50:47,2022-09-30T18:39:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-01,16.4,11.5,14.5,16.4,11.5,14.5,11.4,81.7,16.755,100,58.33,rain,0,0,55.2,36.8,41.4,1016.8,99.2,13.5,32.6,2.6,2,10,2022-10-01T06:51:48,2022-10-01T18:37:23,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-02,16.3,11.5,14.3,16.3,11.5,14.3,6.8,61,1.976,100,29.17,rain,0,0,67.4,41.7,42.5,1018,98.8,15,22.6,2,1,10,2022-10-02T06:52:50,2022-10-02T18:35:44,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-03,11.6,9.7,10.8,11.6,6.5,10.3,4.3,64.8,11.137,100,62.5,rain,0,0,57.2,35.6,33.9,1022.4,99.3,15.5,20.8,1.9,1,10,2022-10-03T06:53:51,2022-10-03T18:34:05,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-04,13.8,7.9,10.8,13.8,4.5,9.6,8.7,86.5,40.266,100,75,rain,0,0,54.7,33.4,26.3,1015.4,100,11.5,14.8,1.2,1,10,2022-10-04T06:54:53,2022-10-04T18:32:26,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,0826W,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-05,15,12.7,13.8,15,12.7,13.8,12,88.6,13.471,100,54.17,rain,0,0,49.7,21.6,6.1,1012.5,95,12.9,52.8,4.5,2,10,2022-10-05T06:55:54,2022-10-05T18:30:48,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-06,24,13.4,17.9,24,13.4,17.9,8.9,58.4,0,0,0,,0,0,23.8,14.4,326.8,1014.2,47.8,16,188.5,16.3,7,10,2022-10-06T06:56:57,2022-10-06T18:29:10,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-07,25.2,15.6,19.7,25.2,15.6,19.7,10.3,56.3,0,0,0,,0,0,33.1,26.7,282.1,1014.3,52.1,16,181.9,15.7,6,10,2022-10-07T06:57:59,2022-10-07T18:27:33,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-08,15.7,10.1,12.6,15.7,10.1,12.6,2.8,51.9,0.66,100,16.67,rain,0,0,37.1,29.3,319.7,1020.2,62,16,148.2,12.6,6,10,2022-10-08T06:59:02,2022-10-08T18:25:56,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-09,17,8.1,12.7,17,6.6,12.4,1.7,48.4,0,0,0,,0,0,38.9,22.6,264.1,1020.7,19.4,16,189,16.2,7,10,2022-10-09T07:00:05,2022-10-09T18:24:20,0.5,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-10,20.2,11.6,15.8,20.2,11.6,15.8,3.2,43.9,0,0,0,,0,0,37.1,21.7,240.6,1022.1,50.5,16,175.1,15,6,10,2022-10-10T07:01:08,2022-10-10T18:22:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-11,21.9,11.9,16.6,21.9,11.9,16.6,7.1,54.7,0,0,0,,0,0,25.2,16.2,248.3,1025.3,2.6,16,180,15.6,6,10,2022-10-11T07:02:12,2022-10-11T18:21:10,0.56,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-12,20.9,14.3,17.3,20.9,14.3,17.3,8,55.2,0,0,0,,0,0,40.7,30.4,191.2,1022.5,45.8,16,171.2,14.6,6,10,2022-10-12T07:03:16,2022-10-12T18:19:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-13,20.6,14.4,18.6,20.6,14.4,18.6,15.4,82,14.539,100,29.17,rain,0,0,48.5,30.4,164.3,1011.8,92.3,14.4,47.7,4.2,2,10,2022-10-13T07:04:20,2022-10-13T18:18:02,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-14,19.9,11.7,15.2,19.9,11.7,15.2,7.6,64.4,10.045,100,25,rain,0,0,46.8,21.1,327.2,1011.7,56.1,14.6,160.7,13.9,6,10,2022-10-14T07:05:24,2022-10-14T18:16:30,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-15,20.2,11.5,15.9,20.2,11.5,15.9,7.5,59.4,0,0,0,,0,0,42.5,25.4,179.8,1016,20.5,16,175,15.2,6,10,2022-10-15T07:06:29,2022-10-15T18:14:58,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-16,18.7,12.5,15.7,18.7,12.5,15.7,6.9,57.7,0,0,0,,0,0,18.4,11.9,306.9,1013.7,48.4,16,127.5,10.9,6,10,2022-10-16T07:07:35,2022-10-16T18:13:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-17,19.1,13.7,16,19.1,13.7,16,10.4,70.1,3.091,100,29.17,rain,0,0,35.3,22.7,198.3,1005.7,92.2,15.7,92.6,8,4,10,2022-10-17T07:08:40,2022-10-17T18:11:56,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-18,14.1,9.6,11.8,14.1,7.1,11.4,0.3,46.1,0,0,0,,0,0,35.3,23.2,288.6,1004.2,64.9,16,126.4,11,5,10,2022-10-18T07:09:46,2022-10-18T18:10:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-19,12.2,6.9,9.8,12.2,4.1,8.5,-1.2,46.9,0,0,0,,0,0,43.9,22.1,245.7,1009.9,34.2,16,143.6,12.4,6,10,2022-10-19T07:10:52,2022-10-19T18:08:58,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-20,14.9,7.1,11.3,14.9,4,10.2,-0.7,45,0,0,0,,0,0,48.6,26.4,228.1,1014.9,19.1,16,171.4,14.9,6,10,2022-10-20T07:11:59,2022-10-20T18:07:31,0.85,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-21,17.5,9.3,13.2,17.5,9.3,13.2,1.4,47.3,0,0,0,,0,0,23.4,16.4,207,1019.6,11.4,16,165.8,14.2,6,10,2022-10-21T07:13:06,2022-10-21T18:06:04,0.88,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-22,18.6,9.6,14.1,18.6,9.6,14.1,5,56.2,0,0,0,,0,0,24.1,13.8,165,1024.3,27.4,16,158.3,13.7,6,10,2022-10-22T07:14:13,2022-10-22T18:04:39,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-10-23,16.5,13.1,14.5,16.5,13.1,14.5,8.8,69,0.264,100,12.5,rain,0,0,45.4,27.6,43.6,1024.7,93.4,16,33,2.9,1,10,2022-10-23T07:15:21,2022-10-23T18:03:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-24,16.3,12.9,14.5,16.3,12.9,14.5,12.5,88.1,8.936,100,50,rain,0,0,38.9,28.5,43.9,1021.6,100,9.5,28.3,2.5,1,10,2022-10-24T07:16:28,2022-10-24T18:01:51,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-25,19.9,16.3,17.6,19.9,16.3,17.6,16.5,93.2,1.879,100,8.33,rain,0,0,20.9,15.6,57.6,1018.3,96.4,4.2,55.7,4.8,3,10,2022-10-25T07:17:37,2022-10-25T18:00:29,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-26,22.3,17.1,18.6,22.3,17.1,18.6,16.2,86.4,0.196,100,4.17,rain,0,0,35.3,20.3,247.1,1010.1,88.3,7.5,66.5,5.8,4,10,2022-10-26T07:18:45,2022-10-26T17:59:08,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-27,18.5,12.1,16,18.5,12.1,16,5.4,51.5,0,0,0,,0,0,47.9,29.4,335.5,1018.4,9.2,16,159.2,13.8,6,10,2022-10-27T07:19:54,2022-10-27T17:57:48,0.08,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-28,13.9,7.7,10.8,13.9,4.5,10,0.9,50.8,0,0,0,,0,0,40,25.4,34,1032.2,51.3,16,126.5,10.9,5,10,2022-10-28T07:21:03,2022-10-28T17:56:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-29,14.8,6.9,10.7,14.8,4.6,9.8,2.8,59.1,0,0,0,,0,0,23.4,17,35.7,1031,30.7,16,159,13.6,6,10,2022-10-29T07:22:12,2022-10-29T17:55:12,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-30,17.3,7.3,12.1,17.3,7.3,12.1,3.4,58.3,0,0,0,,0,0,15.1,10.7,54.7,1024,41.6,16,151.9,13.1,6,10,2022-10-30T07:23:22,2022-10-30T17:53:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-10-31,18.1,11.3,14.8,18.1,11.3,14.8,9.8,73.1,0.348,100,8.33,rain,0,0,23.4,18.3,207.7,1017.9,81.8,15.9,104.4,9.2,4,10,2022-10-31T07:24:32,2022-10-31T17:52:41,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-01,19.7,15,17.1,19.7,15,17.1,13.4,79.8,5.553,100,20.83,rain,0,0,25.6,19.7,271.5,1016.2,83.8,13.8,70.6,6,4,10,2022-11-01T07:25:42,2022-11-01T17:51:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-02,21.5,13.7,17.1,21.5,13.7,17.1,8.4,58.7,0,0,0,,0,0,36.7,20.8,1.1,1024.4,23.6,16,147.9,12.7,6,10,2022-11-02T07:26:52,2022-11-02T17:50:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-03,19.2,11.3,14.8,19.2,11.3,14.8,8.2,66.2,0,0,0,,0,0,15.1,14.8,132.5,1028.5,13.9,15.9,147.8,12.9,6,10,2022-11-03T07:28:03,2022-11-03T17:49:06,0.33,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-04,21.2,11.3,15.5,21.2,11.3,15.5,12.1,81.3,0,0,0,,0,0,25.2,16.2,142.2,1027.4,56.4,12,116.8,10.1,5,10,2022-11-04T07:29:14,2022-11-04T17:47:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-05,23.5,17.3,19.6,23.5,17.3,19.6,15.3,76.9,0,0,0,,0,0,46.4,25.3,178.9,1023.6,81.2,16,125.2,10.7,6,10,2022-11-05T07:30:25,2022-11-05T17:46:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-06,22.5,17.7,19.9,22.5,17.7,19.9,16.2,79.4,0.196,100,4.17,rain,0,0,41.4,19,179.1,1022.8,86.6,16,72,6.6,4,10,2022-11-06T06:31:36,2022-11-06T16:45:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-07,25.1,14.4,21.1,25.1,14.4,21.1,8.2,50.8,0.327,100,4.17,rain,0,0,47.9,26.8,282.9,1022.2,43.1,16,137.5,12.1,5,10,2022-11-07T06:32:47,2022-11-07T16:44:39,0.47,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-08,14.4,9.1,11.5,14.4,6,10.8,-3.9,35.2,0,0,0,,0,0,49.4,29.8,356.4,1033.1,29.3,16,145.3,12.6,6,10,2022-11-08T06:33:58,2022-11-08T16:43:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-11-09,11.6,4.7,8.5,11.6,1.5,6.7,-1.6,50.1,0,0,0,,0,0,35.9,23.9,40.9,1036.4,19.4,16,141.8,12.2,5,10,2022-11-09T06:35:09,2022-11-09T16:42:36,0.54,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
